Category ID,Quantity,Region,Supplier ID,Buyer ID,Transport Type,Dispatch Mode,Days
10,28000,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
52,4300,West,818,3446,Seller Transport,Seller to Warehouse,e
52,7450,West,818,3446,Seller Transport,Seller to Warehouse,e
52,9375,West,818,3446,Seller Transport,Seller to Warehouse,e
52,4475,West,5238,3446,Seller Transport,Seller to Warehouse,e
52,20000,West,14037,4304,Seller Transport,Seller to Warehouse,e
10,8000,North,10412,652,Seller Transport,Seller to Warehouse,e
10,25000,North,10412,652,Seller Transport,Seller to Warehouse,e
10,50000,North,10412,652,Seller Transport,Seller to Warehouse,e
10,100000,North,10412,652,Seller Transport,Seller to Warehouse,e
10,20000,North,10412,3446,Bizongo Transport,Seller to Buyer,e
10,5000,West,15484,15407,Bizongo Transport,Seller to Buyer,e
52,20000,West,818,2519,Bizongo Transport,Seller to Buyer,e
97,25,West,7928,10081,Bizongo Transport,Seller to Buyer,e
52,3500,South,14534,6723,Seller Transport,Seller to Warehouse,e
10,19700,North,10412,15501,Bizongo Transport,Seller to Buyer,e
52,3500,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,1500,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,6300,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,1500,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,1200,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,e
87,5000,North,15358,13963,Seller Transport,Seller to Warehouse,e
52,1750,North,11701,6723,Seller Transport,Seller to Warehouse,e
97,10,West,7928,10081,Bizongo Transport,Seller to Buyer,e
87,5000,North,10231,12892,Seller Transport,Seller to Warehouse,e
184,2000,West,15148,13633,Seller Transport,Seller to Buyer,e
52,15000,West,5238,6723,Seller Transport,Seller to Warehouse,e
52,200,West,5238,6723,Bizongo Transport,Seller to Warehouse,e
52,2720,West,5238,6723,Seller Transport,Seller to Warehouse,e
87,10000,North,10231,10592,Seller Transport,Seller to Warehouse,e
87,10000,North,10231,12491,Seller Transport,Seller to Warehouse,e
101,220,West,1479,10081,Bizongo Transport,Seller to Buyer,e
101,90,West,1479,10081,Bizongo Transport,Seller to Buyer,e
101,120,West,1479,10081,Bizongo Transport,Seller to Buyer,e
101,180,West,1479,10081,Bizongo Transport,Seller to Buyer,e
52,570,North,15652,11462,Seller Transport,Seller to Buyer,e
52,800,South,14534,6723,Seller Transport,Seller to Buyer,e
52,3500,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,2500,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,16350,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,1900,West,15048,8131,Bizongo Transport,Seller to Warehouse,e
52,3725,West,15048,8131,Bizongo Transport,Seller to Warehouse,e
52,7850,West,15048,8131,Bizongo Transport,Seller to Warehouse,e
52,18900,West,15048,8131,Bizongo Transport,Seller to Warehouse,e
87,20000,North,11401,13963,Seller Transport,Seller to Warehouse,e
101,120,West,1479,10081,Bizongo Transport,Seller to Warehouse,e
52,13000,South,11744,6723,Seller Transport,Seller to Warehouse,e
52,2900,South,11744,6723,Seller Transport,Seller to Warehouse,e
52,7000,South,11744,6723,Seller Transport,Seller to Warehouse,e
52,8000,South,10514,6723,Seller Transport,Seller to Warehouse,e
52,4500,West,15048,6723,Seller Transport,Seller to Warehouse,e
52,955,North,16123,15668,Seller Transport,Seller to Buyer,e
52,2200,North,16123,15668,Seller Transport,Seller to Buyer,e
52,1100,West,15048,9696,Bizongo Transport,Seller to Warehouse,e
52,3000,West,15048,9696,Bizongo Transport,Seller to Warehouse,e
52,1900,West,15048,9696,Bizongo Transport,Seller to Warehouse,e
52,4950,West,5238,6723,Seller Transport,Seller to Warehouse,e
52,1550,West,818,15710,Seller Transport,Seller to Warehouse,e
52,250,South,13226,6723,Seller Transport,Seller to Buyer,e
52,250,South,13226,6723,Seller Transport,Seller to Buyer,e
52,2740,North,14977,11462,Seller Transport,Seller to Buyer,e
101,2000,South,7928,6424,Bizongo Transport,Seller to Buyer,e
87,15000,North,10231,13963,Seller Transport,Seller to Warehouse,e
52,150,North,11701,6723,Seller Transport,Seller to Buyer,e
52,200,North,11701,6723,Seller Transport,Seller to Buyer,e
52,250,West,880,6723,Seller Transport,Seller to Buyer,e
52,340,West,880,6723,Seller Transport,Seller to Buyer,e
52,3000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,6000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,13500,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,14000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,19000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,26000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,28000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,1100,South,14534,3446,Seller Transport,Seller to Buyer,e
52,1980,South,14534,3446,Seller Transport,Seller to Buyer,e
52,4550,South,14534,3446,Seller Transport,Seller to Buyer,e
52,5000,South,14534,3446,Seller Transport,Seller to Buyer,e
52,8275,South,14534,3446,Seller Transport,Seller to Buyer,e
52,12000,West,5238,6723,Seller Transport,Seller to Warehouse,e
52,11500,West,5238,6723,Seller Transport,Seller to Warehouse,e
52,4010,South,14534,15835,Seller Transport,Seller to Buyer,e
52,4190,South,14534,15835,Seller Transport,Seller to Buyer,e
101,1000,South,7928,6424,Bizongo Transport,Seller to Buyer,e
52,1850,North,11701,6723,Seller Transport,Seller to Buyer,e
52,5700,North,11701,6723,Seller Transport,Seller to Buyer,e
52,3950,North,11701,6723,Seller Transport,Seller to Buyer,e
184,4000,North,1007,4304,Bizongo Transport,Seller to Buyer,e
8,51000,West,14775,5470,Seller Transport,Seller to Buyer,e
95,896,South,10681,10081,Bizongo Transport,Seller to Buyer,e
118,896,South,10681,10081,Bizongo Transport,Seller to Buyer,e
52,400,South,14534,6723,Seller Transport,Seller to Buyer,e
52,80,South,14534,6723,Seller Transport,Seller to Buyer,e
48,10000,South,13732,13250,Bizongo Transport,Seller to Warehouse,e
52,150,West,5238,6723,Bizongo Transport,Seller to Warehouse,e
10,49500,North,10412,13689,Seller Transport,Seller to Warehouse,e
10,104000,North,10412,13689,Seller Transport,Seller to Warehouse,e
10,246500,North,10412,13689,Seller Transport,Seller to Warehouse,e
52,30000,West,15048,9696,Seller Transport,Seller to Warehouse,e
95,1243,West,1479,6424,Bizongo Transport,Seller to Buyer,e
95,1276,West,1479,6424,Bizongo Transport,Seller to Buyer,e
184,8000,North,1007,4304,Bizongo Transport,Seller to Buyer,e
52,20000,North,12797,4304,Seller Transport,Seller to Warehouse,e
48,10000,North,16564,4304,Seller Transport,Seller to Warehouse,e
48,10000,North,12797,4304,Seller Transport,Seller to Warehouse,e
184,6300,North,16429,4304,Bizongo Transport,Seller to Buyer,e
52,1,North,16564,6723,Seller Transport,Seller to Warehouse,e
52,3500,North,16564,6723,Seller Transport,Seller to Warehouse,e
52,10000,North,16564,6723,Seller Transport,Seller to Warehouse,e
52,15000,North,16564,6723,Seller Transport,Seller to Warehouse,e
52,16000,North,16564,6723,Seller Transport,Seller to Warehouse,e
52,37,South,14534,6723,Seller Transport,Seller to Buyer,e
52,3000,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,1500,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,25100,North,11701,4304,Seller Transport,Seller to Warehouse,e
10,30000,South,3903,9696,Seller Transport,Seller to Warehouse,e
10,50000,South,3903,9696,Seller Transport,Seller to Warehouse,e
48,1562,South,13732,13250,Seller Transport,Seller to Warehouse,e
48,3491,South,13732,13250,Seller Transport,Seller to Warehouse,e
48,1033,South,13732,13250,Seller Transport,Seller to Warehouse,e
48,2988,South,13732,13250,Seller Transport,Seller to Warehouse,e
52,3000,South,13226,6723,Seller Transport,Seller to Warehouse,e
52,800,South,14534,6723,Seller Transport,Seller to Buyer,e
48,25000,West,818,4304,Seller Transport,Seller to Warehouse,e
52,800,South,14534,6723,Seller Transport,Seller to Buyer,e
52,60000,North,16564,4304,Seller Transport,Seller to Warehouse,e
52,1000,West,818,15710,Seller Transport,Seller to Warehouse,e
52,900,South,14661,11462,Seller Transport,Seller to Buyer,e
52,1000,West,3967,15668,Seller Transport,Seller to Warehouse,e
52,1525,South,14661,11462,Seller Transport,Seller to Buyer,e
52,500,South,15887,6723,Seller Transport,Seller to Buyer,e
52,500,South,14534,6723,Seller Transport,Seller to Buyer,e
52,1000,West,880,6723,Seller Transport,Seller to Buyer,e
52,23,South,14534,6723,Seller Transport,Seller to Buyer,e
52,500,North,15495,6723,Bizongo Transport,Seller to Buyer,e
52,1500,West,880,14946,Seller Transport,Seller to Buyer,e
52,2500,West,880,14946,Seller Transport,Seller to Buyer,e
52,500,West,880,14946,Seller Transport,Seller to Buyer,e
52,1500,West,880,14946,Seller Transport,Seller to Buyer,e
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,e
52,500,South,14661,11462,Seller Transport,Seller to Buyer,e
8,50000,West,14775,5470,Bizongo Transport,Seller to Buyer,e
52,4000,South,8518,8680,Seller Transport,Seller to Buyer,e
52,20000,West,15048,16857,Seller Transport,Seller to Warehouse,e
10,13400,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,54000,North,10412,11801,Seller Transport,Seller to Warehouse,e
184,15000,North,16429,8474,Bizongo Transport,Seller to Warehouse,e
87,7000,North,10231,12892,Seller Transport,Seller to Warehouse,e
52,6000,North,16564,6723,Seller Transport,Seller to Warehouse,e
52,10000,North,16564,6723,Seller Transport,Seller to Warehouse,e
52,500,South,15887,6723,Seller Transport,Seller to Buyer,e
95,1150,South,17133,6424,Bizongo Transport,Seller to Buyer,e
52,1450,North,11701,6723,Seller Transport,Seller to Buyer,e
95,1150,South,17133,6424,Bizongo Transport,Seller to Buyer,e
52,500,South,14661,11462,Seller Transport,Seller to Buyer,e
52,50000,South,15865,17265,Seller Transport,Seller to Buyer,e
52,10000,South,14591,6723,Seller Transport,Seller to Warehouse,e
52,800,West,818,10494,Seller Transport,Seller to Buyer,e
52,1200,West,818,10494,Seller Transport,Seller to Buyer,e
52,200,North,16564,6723,Seller Transport,Seller to Buyer,e
118,1000,West,1479,2519,Bizongo Transport,Seller to Buyer,e
52,1500,South,14591,6723,Seller Transport,Seller to Buyer,e
52,3500,South,15887,9192,Seller Transport,Seller to Buyer,e
87,2500,North,15358,12892,Seller Transport,Seller to Warehouse,e
52,5000,West,880,6723,Seller Transport,Seller to Warehouse,e
87,6000,North,15358,15835,Seller Transport,Seller to Buyer,e
47,10500,South,16938,2519,Bizongo Transport,Seller to Warehouse,e
52,4000,South,14591,6723,Seller Transport,Seller to Buyer,e
52,4000,South,14591,6723,Seller Transport,Seller to Buyer,e
52,100,North,7522,12692,Seller Transport,Seller to Buyer,e
52,600,North,7522,12692,Seller Transport,Seller to Buyer,e
52,180,South,14591,6723,Seller Transport,Seller to Buyer,e
52,11075,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,5000,North,16564,5843,Seller Transport,Seller to Warehouse,e
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,e
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,e
95,120,West,1479,6723,Bizongo Transport,Seller to Buyer,e
101,910,North,7928,6424,Seller Transport,Seller to Buyer,e
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,2200,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,4000,North,11701,6723,Seller Transport,Seller to Warehouse,e
10,72000,North,10412,11665,Bizongo Transport,Seller to Warehouse,e
52,3400,North,11701,6723,Seller Transport,Seller to Warehouse,e
47,2500,North,7522,12692,Seller Transport,Seller to Buyer,e
52,50,North,7522,12692,Seller Transport,Seller to Buyer,e
52,100,North,7522,12692,Seller Transport,Seller to Buyer,e
52,180,North,7522,12692,Seller Transport,Seller to Buyer,e
52,1000,North,7522,12692,Seller Transport,Seller to Buyer,e
52,2000,South,14661,11462,Seller Transport,Seller to Buyer,e
52,175,South,14661,11462,Seller Transport,Seller to Buyer,e
52,2550,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,19200,North,11701,6723,Seller Transport,Seller to Warehouse,e
47,10000,South,16940,2519,Seller Transport,Seller to Buyer,e
48,5000,West,17074,13250,Bizongo Transport,Seller to Buyer,e
10,48800,West,3314,16130,Seller Transport,Seller to Warehouse,e
52,3000,North,14977,11462,Seller Transport,Seller to Buyer,e
10,40000,North,10412,6723,Seller Transport,Seller to Warehouse,e
52,500,West,3967,15668,Seller Transport,Seller to Buyer,e
52,20000,West,16121,6723,Seller Transport,Seller to Warehouse,e
87,20000,North,10231,15835,Seller Transport,Seller to Warehouse,e
52,500,South,14591,6723,Seller Transport,Seller to Warehouse,e
10,20000,North,10412,17184,Seller Transport,Seller to Warehouse,e
10,80000,North,10412,17184,Seller Transport,Seller to Warehouse,e
52,875,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,4453,South,14534,6723,Seller Transport,Seller to Warehouse,e
87,15000,North,10231,13963,Seller Transport,Seller to Warehouse,e
52,6580,North,18031,17352,Seller Transport,Seller to Buyer,e
52,137,North,7522,17659,Seller Transport,Seller to Buyer,e
52,505,North,7522,17659,Seller Transport,Seller to Buyer,e
52,13000,North,12797,4304,Seller Transport,Seller to Warehouse,e
52,3075,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,7600,North,11701,6723,Seller Transport,Seller to Warehouse,e
10,3500,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,50000,South,3903,4304,Seller Transport,Seller to Warehouse,e
10,50000,South,3903,4304,Seller Transport,Seller to Warehouse,e
238,576,West,12762,10081,Bizongo Transport,Seller to Warehouse,e
165,257,West,12762,10081,Seller Transport,Seller to Warehouse,e
165,1778,West,12762,10081,Seller Transport,Seller to Warehouse,e
52,16000,North,11701,6723,Seller Transport,Seller to Warehouse,e
10,35000,South,3903,4304,Seller Transport,Seller to Warehouse,e
95,1292,West,1479,6424,Bizongo Transport,Seller to Buyer,e
52,23300,North,12797,4304,Seller Transport,Seller to Warehouse,e
165,1515,West,12762,10081,Bizongo Transport,Seller to Warehouse,e
95,774,West,1479,6424,Bizongo Transport,Seller to Buyer,e
95,770,West,1479,6424,Bizongo Transport,Seller to Buyer,e
10,100000,North,10412,15574,Bizongo Transport,Seller to Warehouse,e
95,1000,West,1479,6424,Bizongo Transport,Seller to Buyer,e
10,5000,South,3903,16857,Seller Transport,Seller to Warehouse,e
52,7000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,8000,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,2161,North,18336,17352,Seller Transport,Seller to Buyer,e
90,90000,North,10412,15574,Bizongo Transport,Seller to Warehouse,e
52,2997,North,17929,17352,Seller Transport,Seller to Buyer,e
52,470,North,15495,16712,Seller Transport,Seller to Warehouse,e
52,1120,North,15495,16712,Seller Transport,Seller to Warehouse,e
52,3080,North,15495,16712,Seller Transport,Seller to Warehouse,e
52,3200,North,15495,16712,Seller Transport,Seller to Warehouse,e
87,2500,North,15358,12892,Seller Transport,Seller to Warehouse,e
87,10000,North,10231,12892,Seller Transport,Seller to Warehouse,e
87,10000,North,11401,13963,Seller Transport,Seller to Warehouse,e
87,10000,North,11401,13963,Seller Transport,Seller to Warehouse,e
52,20100,West,14927,13633,Bizongo Transport,Seller to Buyer,e
52,9000,West,14647,13633,Bizongo Transport,Seller to Buyer,e
52,3200,West,5238,13875,Seller Transport,Seller to Warehouse,e
52,15000,West,5238,3446,Seller Transport,Seller to Warehouse,e
52,970,South,10514,6723,Seller Transport,Seller to Warehouse,e
52,100,South,10514,6723,Seller Transport,Seller to Warehouse,e
52,1130,West,818,15710,Seller Transport,Seller to Buyer,e
52,1500,West,818,15710,Seller Transport,Seller to Buyer,e
52,3400,South,14534,3446,Seller Transport,Seller to Buyer,e
52,4940,South,14534,3446,Seller Transport,Seller to Buyer,e
52,6750,South,14534,3446,Seller Transport,Seller to Buyer,e
52,11600,South,14534,3446,Seller Transport,Seller to Buyer,e
52,260,West,8534,6723,Seller Transport,Seller to Buyer,e
52,1500,South,11744,4304,Bizongo Transport,Seller to Buyer,e
52,8000,South,11744,4304,Bizongo Transport,Seller to Buyer,e
52,1260,North,15363,3446,Seller Transport,Seller to Buyer,e
52,10450,South,11744,6723,Seller Transport,Seller to Warehouse,e
52,1725,West,15048,6723,Bizongo Transport,Seller to Warehouse,e
52,9900,South,11744,6723,Seller Transport,Seller to Warehouse,e
52,3475,South,11744,6723,Seller Transport,Seller to Warehouse,e
87,2500,North,15795,12892,Seller Transport,Seller to Warehouse,e
52,9350,North,13401,6723,Seller Transport,Seller to Warehouse,e
52,11000,North,13401,6723,Seller Transport,Seller to Warehouse,e
87,5000,North,10231,12892,Seller Transport,Seller to Warehouse,e
95,1330,West,1479,6424,Bizongo Transport,Seller to Buyer,e
97,60,West,7928,10081,Bizongo Transport,Seller to Buyer,e
87,20000,North,11401,10592,Seller Transport,Seller to Warehouse,e
87,4550,North,11401,12892,Seller Transport,Seller to Warehouse,e
87,2500,North,15795,12892,Seller Transport,Seller to Warehouse,e
52,2500,South,13226,6723,Seller Transport,Seller to Warehouse,e
52,929,South,13226,6723,Seller Transport,Seller to Warehouse,e
87,2500,North,15787,12892,Seller Transport,Seller to Warehouse,e
95,222,West,1479,10081,Bizongo Transport,Seller to Buyer,e
95,215,West,1479,10081,Bizongo Transport,Seller to Buyer,e
10,95000,North,10412,12892,Seller Transport,Seller to Warehouse,e
95,63,West,1479,10081,Bizongo Transport,Seller to Buyer,e
87,15000,North,10231,10592,Seller Transport,Seller to Warehouse,e
10,5000,North,3212,10592,Seller Transport,Seller to Warehouse,e
52,270,South,10554,6723,Bizongo Transport,Seller to Buyer,e
52,550,South,10554,6723,Seller Transport,Seller to Buyer,e
87,15000,North,10231,13963,Seller Transport,Seller to Warehouse,e
87,5000,North,10231,13963,Seller Transport,Seller to Warehouse,e
52,400,West,880,6723,Seller Transport,Seller to Buyer,e
52,5260,West,880,6723,Seller Transport,Seller to Buyer,e
101,1000,South,7928,10297,Bizongo Transport,Seller to Buyer,e
52,520,South,14661,11462,Seller Transport,Seller to Buyer,e
52,500,South,13226,6723,Seller Transport,Seller to Buyer,e
52,600,South,13226,6723,Seller Transport,Seller to Buyer,e
87,100000,West,11294,13963,Seller Transport,Seller to Warehouse,e
10,7000,North,10412,6723,Seller Transport,Seller to Warehouse,e
10,25000,North,10412,6723,Seller Transport,Seller to Warehouse,e
10,38000,North,10412,6723,Seller Transport,Seller to Warehouse,e
52,10000,West,15048,6723,Seller Transport,Seller to Warehouse,e
52,820,South,13226,6723,Seller Transport,Seller to Buyer,e
52,10000,South,14534,6723,Seller Transport,Seller to Buyer,e
52,1150,West,880,6723,Seller Transport,Seller to Buyer,e
52,950,West,818,4304,Seller Transport,Seller to Warehouse,e
52,1100,South,14661,11462,Seller Transport,Seller to Buyer,e
52,3000,South,14534,6723,Seller Transport,Seller to Warehouse,e
52,200,West,15048,9696,Bizongo Transport,Seller to Warehouse,e
52,2575,West,15048,9696,Bizongo Transport,Seller to Warehouse,e
52,3475,West,15048,9696,Bizongo Transport,Seller to Warehouse,e
52,3750,West,15048,9696,Bizongo Transport,Seller to Warehouse,e
52,1500,West,818,10494,Seller Transport,Seller to Buyer,e
52,400,South,14534,6723,Seller Transport,Seller to Buyer,e
52,6000,South,14534,6723,Seller Transport,Seller to Buyer,e
52,3680,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,1990,South,10514,6723,Seller Transport,Seller to Warehouse,e
52,2525,West,5238,13689,Seller Transport,Seller to Warehouse,e
52,22850,West,5238,13689,Seller Transport,Seller to Warehouse,e
52,4400,North,16123,15668,Seller Transport,Seller to Buyer,e
27,500,West,8454,11923,Bizongo Transport,Seller to Buyer,e
52,7000,West,15048,6723,Seller Transport,Seller to Warehouse,e
52,5000,South,8518,8680,Seller Transport,Seller to Buyer,e
52,2663,West,5238,6723,Seller Transport,Seller to Warehouse,e
95,500,South,10681,10081,Seller Transport,Seller to Buyer,e
118,500,South,10681,10081,Seller Transport,Seller to Buyer,e
52,1800,South,14534,15835,Seller Transport,Seller to Buyer,e
52,496,West,880,6723,Seller Transport,Seller to Buyer,e
52,480,West,880,6723,Seller Transport,Seller to Buyer,e
10,20000,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,45940,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,78000,North,10412,13689,Seller Transport,Seller to Warehouse,e
52,57,North,12797,16058,Seller Transport,Seller to Buyer,e
52,70,North,12797,16058,Seller Transport,Seller to Buyer,e
52,99,North,12797,16058,Seller Transport,Seller to Buyer,e
52,250,North,12797,16058,Seller Transport,Seller to Buyer,e
52,375,North,12797,16058,Seller Transport,Seller to Buyer,e
52,3000,South,14661,11462,Seller Transport,Seller to Buyer,e
95,1847,West,7928,10081,Bizongo Transport,Seller to Buyer,e
118,1847,West,7928,10081,Bizongo Transport,Seller to Buyer,e
52,12337,West,5238,6723,Seller Transport,Seller to Warehouse,e
10,17800,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,29800,North,10412,11801,Seller Transport,Seller to Warehouse,e
52,2700,North,16564,4304,Seller Transport,Seller to Warehouse,e
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,e
8,55000,West,14775,5470,Bizongo Transport,Seller to Buyer,e
52,10000,West,15048,6723,Seller Transport,Seller to Warehouse,e
52,1300,North,14977,11462,Seller Transport,Seller to Buyer,e
87,7000,North,15358,15835,Seller Transport,Seller to Buyer,e
118,2016,South,10681,2519,Seller Transport,Seller to Buyer,e
52,7000,West,5238,13689,Bizongo Transport,Seller to Warehouse,e
52,25500,West,5238,13689,Seller Transport,Seller to Warehouse,e
52,22000,West,5238,13689,Seller Transport,Seller to Warehouse,e
52,6000,West,5238,13689,Seller Transport,Seller to Warehouse,e
48,2500,South,13732,13250,Seller Transport,Seller to Warehouse,e
48,2500,South,13732,13250,Seller Transport,Seller to Warehouse,e
52,160,West,818,15710,Seller Transport,Seller to Warehouse,e
52,7475,West,5238,13689,Seller Transport,Seller to Warehouse,e
52,2950,North,7522,13689,Seller Transport,Seller to Warehouse,e
52,4830,North,7522,13689,Seller Transport,Seller to Warehouse,e
52,16700,North,7522,13689,Seller Transport,Seller to Warehouse,e
184,140,North,15667,8474,Bizongo Transport,Seller to Warehouse,e
184,553,North,15667,8474,Bizongo Transport,Seller to Warehouse,e
95,1520,West,1479,6424,Bizongo Transport,Seller to Buyer,e
52,2000,West,818,15710,Seller Transport,Seller to Warehouse,e
52,3000,North,14977,11462,Seller Transport,Seller to Buyer,e
52,1060,West,818,15710,Seller Transport,Seller to Warehouse,e
52,9000,West,880,6723,Seller Transport,Seller to Warehouse,e
10,10000,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,12000,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,19500,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,35200,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,2400,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
10,12200,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
10,15000,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
10,26400,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
10,27500,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
10,32100,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
10,39300,North,10412,11801,Bizongo Transport,Seller to Warehouse,e
185,1260,West,15437,10081,Bizongo Transport,Seller to Buyer,e
52,8000,West,5238,6723,Seller Transport,Seller to Warehouse,e
52,10000,West,5238,6723,Seller Transport,Seller to Warehouse,e
52,8000,West,5238,6723,Seller Transport,Seller to Warehouse,e
101,1000,South,7928,6424,Bizongo Transport,Seller to Buyer,e
52,2650,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,3100,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,1,North,9517,13689,Seller Transport,Seller to Warehouse,e
52,16000,North,9517,13689,Seller Transport,Seller to Warehouse,e
52,20000,North,9517,13689,Seller Transport,Seller to Warehouse,e
52,2785,North,16564,6723,Seller Transport,Seller to Buyer,e
52,6781,North,16564,6723,Seller Transport,Seller to Buyer,e
52,7500,South,15887,9192,Seller Transport,Seller to Buyer,e
52,2000,North,16978,16783,Seller Transport,Seller to Buyer,e
52,17000,South,14534,2519,Seller Transport,Seller to Buyer,e
52,5300,North,15174,6723,Seller Transport,Seller to Buyer,e
52,7347,North,7522,13689,Seller Transport,Seller to Warehouse,e
52,10200,North,7522,13689,Seller Transport,Seller to Warehouse,e
52,2500,South,14661,11462,Seller Transport,Seller to Buyer,e
52,2000,South,13226,6723,Seller Transport,Seller to Warehouse,e
95,122,West,1479,6424,Bizongo Transport,Seller to Buyer,e
95,476,West,1479,6424,Bizongo Transport,Seller to Buyer,e
95,1200,West,1479,6424,Bizongo Transport,Seller to Buyer,e
52,500,South,13226,6723,Seller Transport,Seller to Buyer,e
52,610,South,14661,11462,Seller Transport,Seller to Buyer,e
52,20000,North,11692,17369,Seller Transport,Seller to Buyer,e
52,16000,West,880,6723,Seller Transport,Seller to Warehouse,e
118,2000,West,1479,9527,Bizongo Transport,Seller to Buyer,e
52,50,North,14773,16945,Seller Transport,Seller to Buyer,e
52,1600,West,880,6723,Seller Transport,Seller to Warehouse,e
52,340,West,8534,6723,Bizongo Transport,Seller to Warehouse,e
52,4000,West,14037,14946,Bizongo Transport,Seller to Buyer,e
52,5000,West,14037,14946,Bizongo Transport,Seller to Buyer,e
52,1000,West,14037,14946,Bizongo Transport,Seller to Buyer,e
52,3000,West,14037,14946,Bizongo Transport,Seller to Buyer,e
87,5000,North,15358,15835,Seller Transport,Seller to Warehouse,e
52,1500,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,1825,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,20500,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,1650,West,880,6723,Seller Transport,Seller to Warehouse,e
52,1800,West,880,6723,Seller Transport,Seller to Warehouse,e
52,5000,South,14661,11462,Seller Transport,Seller to Buyer,e
52,3000,North,14977,11462,Seller Transport,Seller to Buyer,e
52,5000,North,14977,11462,Seller Transport,Seller to Buyer,e
52,12450,North,11701,6723,Seller Transport,Seller to Warehouse,e
52,260,West,880,6723,Seller Transport,Seller to Warehouse,e
95,466,West,1479,6424,Bizongo Transport,Seller to Buyer,e
10,10000,North,10412,6723,Seller Transport,Seller to Warehouse,e
10,29000,North,10412,6723,Seller Transport,Seller to Warehouse,e
95,300,West,1479,18086,Bizongo Transport,Seller to Buyer,e
52,3775,South,14534,6723,Seller Transport,Seller to Warehouse,e
10,6000,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,9500,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,15000,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,16000,North,10412,11801,Seller Transport,Seller to Warehouse,e
52,346,North,7522,17659,Seller Transport,Seller to Buyer,e
52,14000,West,880,6723,Seller Transport,Seller to Warehouse,e
52,1985,North,14977,11462,Seller Transport,Seller to Buyer,e
10,100,North,10412,11801,Seller Transport,Seller to Warehouse,e
10,10000,North,10412,11801,Seller Transport,Seller to Warehouse,e
87,10000,North,15358,15835,Seller Transport,Seller to Warehouse,e
10,16000,North,10412,6723,Bizongo Transport,Seller to Warehouse,e
52,5000,West,16121,6723,Seller Transport,Seller to Warehouse,e
87,5000,North,15358,15835,Seller Transport,Seller to Warehouse,e
52,0,North,7522,13689,Seller Transport,Seller to Warehouse,e
52,13800,North,7522,13689,Seller Transport,Seller to Warehouse,e
52,6000,West,880,6723,Seller Transport,Seller to Warehouse,e
52,14000,West,16121,6723,Seller Transport,Seller to Warehouse,e
